"都道府県","変更前","変更後","変更日","典拠"
"岐阜県","吉城郡古川町","飛騨市","平成16年2月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","吉城郡河合村","飛騨市","平成16年2月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","吉城郡宮川村","飛騨市","平成16年2月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","吉城郡神岡町","飛騨市","平成16年2月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","本巣郡本巣町","本巣市","平成16年2月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","本巣郡真正町","本巣市","平成16年2月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","本巣郡糸貫町","本巣市","平成16年2月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","本巣郡根尾村","本巣市","平成16年2月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","本巣郡巣南町","瑞穂市","平成15年5月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","本巣郡穂積町","瑞穂市","平成15年5月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","山県郡伊自良村","山県市","平成15年4月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","山県郡高富町","山県市","平成15年4月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
"岐阜県","山県郡美山町","山県市","平成15年4月1日","https://www.post.japanpost.jp/zipcode/merge/gifu.html"
